iter	Passed	Remaining
1212	217485	678992
1213	217645	678753
1214	217819	678557
1215	218004	678397
1216	218177	678197
1217	218370	678059
1218	218511	677762
1219	218631	677399
1220	218664	676767
1221	218799	676452
1222	218911	676065
1223	219083	675864
1224	219269	675708
1225	219397	675371
1226	219545	675097
1227	219755	675013
1228	219980	674976
1229	220148	674763
1230	220358	674680
1231	220484	674339
1232	220653	674130
1233	220747	673692
1234	220932	673530
1235	221161	673503
1236	221368	673411
1237	221887	674265
1238	222103	674198
1239	222244	673904
1240	222401	673656
1241	222571	673448
1242	222726	673196
1243	222896	672989
1244	223075	672808
1245	223217	672520
1246	223383	672300
1247	223538	672048
1248	223711	671851
1249	223784	671354
1250	223943	671114
1251	224101	670873
1252	224250	670604
1253	224425	670411
1254	224579	670159
1255	224729	669894
1256	224933	669790
1257	225118	669628
1258	225273	669379
1259	225445	669178
1260	225554	668794
1261	225668	668422
1262	225834	668205
1263	225984	667940
1264	226131	667669
1265	226277	667392
1266	226435	667153
1267	226608	666958
1268	226793	666796
1269	227001	666704
1270	227156	666455
1271	227348	666316
1272	227485	666015
1273	227635	665752
1274	227784	665488
1275	227926	665201
1276	228075	664936
1277	228233	664700
1278	228351	664343
1279	228536	664184
1280	228721	664024
1281	228856	663720
1282	229040	663556
1283	229238	663435
1284	229393	663189
1285	229501	662807
1286	229659	662569
1287	229815	662325
1288	230042	662287
1289	230188	662015
1290	230290	661617
1291	230446	661373
1292	230807	661720
1293	230974	661507
1294	231156	661339
1295	231286	661022
1296	231439	660771
1297	231583	660495
1298	231699	660137
1299	231876	659955
1300	232060	659792
1301	232256	659665
1302	232437	659493
1303	232615	659314
1304	232787	659119
1305	232919	658809
1306	233197	658912
1307	233421	658863
1308	233598	658679
1309	233776	658499
1310	233958	658332
1311	234142	658168
1312	234318	657984
1313	234481	657760
1314	234626	657490
1315	234738	657124
1316	234938	657005
1317	235138	656887
1318	235300	656666
1319	235442	656384
1320	235625	656220
1321	235799	656028
1322	235934	655730
1323	236079	655458
1324	236284	655355
1325	236452	655148
1326	236605	654899
1327	236788	654733
1328	236925	654442
1329	237080	654200
1330	237294	654119
1331	237569	654206
1332	237788	654141
1333	238000	654054
1334	238021	653444
1335	238160	653159
1336	238284	652831
1337	238412	652516
1338	238581	652312
1339	238796	652235
1340	238955	652005
1341	239121	651793
1342	239275	651549
1343	239434	651319
1344	239563	651008
1345	239730	650797
1346	239899	650596
1347	240098	650473
1348	240263	650259
1349	240439	650076
1350	240587	649818
1351	240740	649571
1352	240905	649358
1353	240963	648856
1354	241104	648579
1355	241265	648357
1356	241448	648191
1357	241625	648013
1358	241773	647754
1359	241919	647491
1360	242060	647214
1361	242238	647037
1362	242446	646939
1363	242645	646817
1364	242793	646559
1365	243288	647225
1366	243506	647154
1367	243705	647030
1368	243954	647041
1369	244220	647095
1370	244491	647162
1371	244779	647275
1372	245098	647467
1373	245414	647650
1374	245653	647630
1375	245880	647580
1376	246114	647547
1377	246308	647408
1378	246592	647507
1379	246790	647378
1380	247056	647427
1381	247298	647412
1382	247506	647311
1383	247712	647203
1384	247923	647106
1385	248167	647096
1386	248425	647123
1387	248650	647063
1388	248848	646933
1389	249074	646876
1390	249251	646691
1391	249486	646658
1392	249729	646644
1393	249916	646482
1394	250079	646262
1395	250263	646096
1396	250438	645904
1397	250595	645667
1398	250728	645369
1399	250908	645192
1400	251080	644994
1401	251247	644786
1402	251438	644636
1403	251604	644421
1404	251754	644169
1405	251992	644141
1406	252199	644030
1407	252403	643915
1408	252607	643800
1409	252781	643606
1410	252979	643474
1411	253296	643645
1412	253493	643512
1413	253667	643317
1414	253850	643146
1415	254007	642910
1416	254155	642653
1417	254301	642388
1418	254472	642187
1419	254654	642015
1420	254835	641840
1421	255015	641662
1422	255237	641592
1423	255425	641433
1424	255610	641269
1425	255766	641029
1426	255950	640863
1427	256112	640641
1428	256305	640494
1429	256538	640449
1430	256726	640291
1431	256919	640146
1432	257187	640186
1433	257389	640063
1434	257534	639797
1435	257742	639688
1436	257915	639494
1437	258109	639350
1438	258288	639170
1439	258475	639007
1440	258611	638721
1441	258812	638596
1442	258931	638267
1443	259023	637871
1444	259173	637619
1445	259381	637512
1446	259551	637309
1447	259704	637064
1448	259897	636920
1449	260030	636625
1450	260155	636313
1451	260311	636078
1452	260527	635988
1453	260714	635828
1454	260858	635561
1455	260998	635287
1456	261132	634997
1457	261370	634961
1458	261535	634748
1459	261654	634421
1460	261828	634231
1461	262051	634156
1462	262263	634057
1463	262497	634011
1464	262694	633873
1465	262913	633790
1466	263111	633654
1467	263244	633365
1468	263384	633091
1469	263570	632927
1470	263750	632749
1471	263920	632549
1472	264062	632280
1473	264248	632116
1474	264427	631937
1475	264566	631661
1476	264749	631490
1477	264882	631202
1478	265047	630989
1479	265191	630724
1480	265334	630459
1481	265485	630214
1482	265674	630059
1483	265873	629926
1484	266054	629752
1485	266236	629578
1486	266390	629340
1487	266525	629058
1488	266669	628795
1489	266791	628482
1490	266915	628172
1491	267055	627902
1492	267169	627571
1493	267299	627277
1494	267463	627064
1495	267612	626815
1496	267751	626543
1497	267924	626348
1498	268088	626136
1499	268502	626505
1500	268707	626387
1501	268891	626220
1502	269098	626107
1503	269251	625866
1504	269414	625651
1505	269578	625437
1506	269707	625141
1507	269879	624946
1508	270005	624645
1509	270152	624391
1510	270320	624188
1511	270472	623947
1512	270643	623749
1513	270806	623535
1514	270941	623254
1515	271068	622957
1516	271176	622615
1517	271320	622356
1518	271415	621986
1519	271548	621703
1520	271736	621546
1521	271974	621502
1522	272153	621324
1523	272297	621066
1524	272451	620832
1525	272564	620503
1526	272689	620202
1527	272851	619987
1528	273102	619973
1529	273339	619925
1530	273552	619826
1531	273714	619608
1532	273880	619402
1533	274072	619254
1534	274259	619093
1535	274438	618916
1536	274586	618668
1537	274734	618420
1538	274886	618182
1539	275063	618000
1540	275240	617816
1541	275468	617750
1542	275583	617429
1543	275763	617252
1544	275888	616954
1545	276075	616795
1546	276261	616631
1547	276451	616480
1548	276582	616195
1549	276747	615986
1550	276896	615742
1551	277153	615738
1552	277336	615569
1553	277480	615313
1554	277667	615153
1555	277813	614902
1556	277947	614625
1557	278097	614384
1558	278235	614117
1559	278371	613845
1560	278548	613662
1561	278701	613428
1562	278841	613165
1563	278999	612943
1564	279138	612678
1565	279259	612372
1566	279435	612190
1567	279603	611988
1568	279763	611770
1569	279946	611602
1570	280155	611491
1571	280303	611247
1572	280468	611038
1573	280689	610954
1574	280861	610761
1575	281110	610738
1576	281358	610710
1577	281560	610582
1578	281764	610459
1579	281897	610182
1580	282081	610017
1581	282272	609865
1582	282454	609694
1583	282604	609455
1584	282766	609240
1585	282911	608991
1586	283063	608755
1587	283246	608588
1588	283425	608409
1589	283562	608143
1590	283714	607908
1591	283865	607671
1592	284020	607443
1593	284189	607245
1594	284368	607068
1595	284552	606902
1596	284639	606530
1597	284798	606311
1598	284986	606152
1599	285174	605996
1600	285466	606058
1601	285681	605958
1602	285879	605821
1603	286049	605626
1604	286218	605428
1605	286358	605169
1606	286584	605091
1607	286847	605092
1608	287126	605125
1609	287485	605326
1610	287693	605209
1611	287846	604977
1612	287984	604714
1613	288101	604406
1614	288336	604345
1615	288553	604247
1616	288718	604042
1617	288926	603924
1618	289092	603720
1619	289292	603585
1620	289428	603318
1621	289594	603114
1622	289808	603009
1623	289967	602790
1624	290152	602625
1625	290314	602412
1626	290491	602230
1627	290688	602089
1628	290859	601894
1629	290995	601629
1630	291223	601551
1631	291407	601385
1632	291568	601169
1633	291741	600981
1634	291997	600962
1635	292184	600799
1636	292348	600590
1637	292570	600502
1638	292742	600309
1639	292916	600120
1640	293016	599782
